C,1757962862.616,2,0
p1,1757964407.5301,2.988,-14.14,-30.73,16.5
p1,1757964408.3480,2.593,-18.51,-30.1,11.28
p1,1757964408.3946,2.604,-19.25,-30.76,11.19
p1,1757964408.5021,2.628,-18.17,-29.83,11.35
p1,1757964408.5899,2.594,-16.81,-30.41,13.41
p1,1757964421.4330,3.169,-19.59,-29.77,9.745
p1,1757964421.5038,3.154,-19.32,-30.67,11.02
p1,1757964421.5673,3.165,-19.26,-30.86,11.29
p1,1757964421.5918,3.174,-19.26,-30.48,10.88
G,1757964429,33.774148873,-84.397272291,324.913
p1,1757964446.1498,2.976,-13.81,-30.23,16.32
p1,1757964446.2208,2.942,-13.79,-30.17,16.28
p1,1757964446.3428,2.968,-13.92,-30.55,16.53
p1,1757964446.4258,2.976,-14.11,-30.03,15.81
p1,1757964447.2435,2.64,-12.28,-28.99,16.62
p1,1757964447.2898,2.648,-12.39,-30.45,17.99
p1,1757964447.3972,2.64,-12.94,-30.05,17.02
p1,1757964447.4850,2.645,-12.67,-30.77,18.03
p1,1757964460.3283,3.167,-18.66,-29.97,10.98
p1,1757964460.3990,3.175,-19.07,-30.55,11.16
p1,1757964460.4625,3.178,-19,-30.13,10.79
p1,1757964460.4870,3.197,-19.1,-30.95,11.56
p1,1757964463.7840,-4.648,-8.13,-15.38,6.338
p1,1757964464.0477,-4.647,-8.122,-15.96,7.063
p1,1757964464.6490,-4.645,-8.095,-15.97,7.107
p1,1757964485.0455,2.932,-14.38,-30.78,16.31
p1,1757964485.1165,2.932,-14.1,-30,15.78
p1,1757964485.2385,2.958,-13.88,-30.56,16.59
p1,1757964485.3216,2.933,-13.79,-29.63,15.72
p1,1757964486.1385,2.714,-16.78,-29.11,12.07
p1,1757964486.1851,2.716,-16.53,-30.35,13.63
p1,1757964486.2925,2.722,-17.06,-29.86,12.56
p1,1757964486.3803,2.702,-17.08,-30.87,13.61
G,1757964489,33.774148873,-84.397272291,324.913
p1,1757964499.2235,3.154,-18.8,-30.67,11.58
p1,1757964499.2943,3.158,-19.78,-30.43,10.26
p1,1757964499.3578,3.163,-18.42,-29.88,11.14
p1,1757964499.3823,3.208,-18.83,-30.42,11.28
p1,1757964523.9413,2.916,-14.01,-30.68,16.58
p1,1757964524.0120,2.906,-14.24,-30.65,16.31
p1,1757964524.1343,2.902,-13.89,-30.56,16.57
p1,1757964524.2173,2.91,-13.62,-29.43,15.69
p1,1757964525.0338,2.725,-5.283,-29.02,23.72
p1,1757964525.0803,2.727,-5.132,-29.99,24.84
p1,1757964525.1876,2.729,-5.298,-28.38,23.06
p1,1757964525.2755,2.728,-5.008,-30.11,25.09
p1,1757964538.1188,3.2,-18.12,-30.18,11.78
p1,1757964538.1895,3.16,-18.42,-29.59,10.83
p1,1757964538.1897,3.153,-20.37,-29.34,8.373
p1,1757964538.2530,3.173,-20.59,-29.68,8.519
p1,1757964538.2533,3.186,-18.75,-29.86,10.76
p1,1757964538.2775,3.196,-19.51,-29.78,9.848
G,1757964549,33.774148873,-84.397272291,324.913
p1,1757964562.8371,2.853,-13.2,-30.68,17.4
p1,1757964562.9077,2.901,-13.54,-29.44,15.78
p1,1757964563.0300,2.9,-13.89,-29.41,15.4
p1,1757964563.1130,2.887,-13.41,-29.84,16.33
p1,1757964563.9291,2.653,-3.146,-29.29,26.13
p1,1757964563.9756,2.653,-3.144,-29.38,26.23
p1,1757964564.0827,2.654,-3.16,-28.42,25.24
p1,1757964564.1707,2.655,-3.017,-29.18,26.16
p1,1757964577.0140,3.199,-21.96,-30.54,7.928
p1,1757964577.0143,3.197,-20.31,-30.61,9.874
p1,1757964577.0850,3.158,-19.36,-31.03,11.37
p1,1757964577.1483,3.171,-21.8,-30.04,7.541
p1,1757964577.1486,3.169,-20.17,-30.06,9.419
p1,1757964577.1728,3.208,-19.19,-30.07,10.51
p1,1757964601.7327,2.889,-12.82,-29.63,16.72
p1,1757964601.8035,2.868,-13.28,-30.53,17.16
p1,1757964601.9258,2.844,-13.42,-30.75,17.24
p1,1757964602.0087,2.866,-13.26,-30.24,16.89
p1,1757964602.8242,2.562,-14.82,-30.42,15.48
p1,1757964602.8707,2.561,-15.11,-30,14.75
p1,1757964602.9782,2.59,-15.48,-29.72,14.07
p1,1757964603.0660,2.558,-15.26,-30.27,14.87
